grad,ex.tuition,ex.other,ex.rent,in.scholarship,in.tuition,in.home,debt,work,work.school,worknum,region,school,rev1,workhour1,rev2,workhour2,rev3,workhour3,rev4,workhour4,ofcrev,ofcwhr,ofcrev2,ofcwhr2,ofcrev3,ofcwhr3,ofcrev4,ofcwhr4,labor1,contract1,paywage1,satisfication1,labor2,contract2,paywage2,satisfication2,labor3,contract3,paywage3,satisfication3,labor4,contract4,paywage4,satisfication4,ofccontract1,ofcins1,ofcwage1,ofcsat1,ofccontract2,ofcins2,ofcwage2,ofcsat2,ofccontract3,ofcins3,ofcwage3,ofcsat3,ofccontract4,ofcins4,ofcwage4,ofcsat4,totalrev,totalexp,totalwhr,ofcnum1,ofcnum2,ofcnum3,ofcnum4,ofcworknum,totalworknum,totalcontract,totalins,totallabor,totallatepay,expense,total.ofc.latepay
FALSE,38000,2500,5000,0,TRUE,5000,FALSE,TRUE,TRUE,1,south,public,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,15100,45,0,0,0,0,0,1,1,0,1,0,7500,0
FALSE,24000,3750,5000,0,TRUE,8000,FALSE,TRUE,TRUE,2,south,public,3000,5,0,0,0,0,0,0,13000,7,0,0,0,0,0,0,0,999,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,16000,13550,12,1,0,0,0,1,3,999,0,0,1,8750,1
FALSE,17000,3000,5000,0,TRUE,0,FALSE,TRUE,FALSE,2,south,public,0,0,0,0,0,0,0,0,20000,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,11400,128,1,0,0,0,1,3,0,1,0,0,8000,1
FALSE,17000,3000,7000,0,TRUE,0,FALSE,TRUE,TRUE,1,south,public,5000,35,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,13400,40,0,0,0,0,0,1,1000,0,1,1,10000,0
FALSE,9000,3200,11000,0,TRUE,11000,FALSE,TRUE,TRUE,2,south,public,5000,5,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,16000,10,0,0,0,0,0,2,1,0,0,0,14200,0
FALSE,15000,2400,5000,5000,TRUE,0,FALSE,TRUE,TRUE,1,south,public,1000,15,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10400,50,0,0,0,0,0,1,1,0,1,0,7400,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
FALSE,30000,3000,7000,0,FALSE,0,TRUE,TRUE,TRUE,3,south,public,7000,55,3000,25,3000,5,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,16000,85,0,0,0,0,0,3,3,0,1,0,10000,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
TRUE,20000,6000,6000,4000,FALSE,0,FALSE,TRUE,TRUE,3,south,public,5000,5,3000,35,3000,35,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,16000,75,0,0,0,0,0,3,3,0,2,0,12000,0
FALSE,22400,4300,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,0,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16780,25,0,0,0,0,0,1,0,0,0,1,12300,0
TRUE,36759,4400,10000,0,TRUE,8000,FALSE,TRUE,TRUE,3,south,public,3000,25,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,21751.8,30,0,0,0,0,0,3,1,0,2,2,14400,0
FALSE,39000,2500,8000,20000,TRUE,0,FALSE,TRUE,TRUE,1,south,public,1000,15,0,0,0,0,0,0,3000,15,0,0,0,0,0,0,1,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4000,18300,30,1,0,0,0,1,2,999,0,1,1,10500,1
TRUE,30000,1666,12000,0,FALSE,0,FALSE,TRUE,TRUE,1,north,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,19666,25,0,0,0,0,0,1,999,0,0,0,13666,0
FALSE,26000,3500,5000,0,TRUE,4000,TRUE,TRUE,TRUE,1,south,public,5000,35,0,0,0,0,0,0,3000,24,2000,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,2,0,0,0,0,0,0,0,0,10000,13700,62,1,1,0,0,2,3,0,1,1,0,8500,1
TRUE,30000,2000,12000,7600,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,5000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20000,15,0,0,0,0,0,1,999,0,0,1,14000,0
TRUE,23000,4000,10000,0,FALSE,3000,TRUE,TRUE,TRUE,1,south,public,3000,160,0,0,0,0,0,0,8000,16,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11000,18600,176,1,0,0,0,1,2,1,0,0,1,14000,1
TRUE,11169,3833,12000,0,TRUE,7000,FALSE,TRUE,TRUE,2,south,public,3000,15,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,18066.8,30,0,0,0,0,0,2,2,0,0,0,15833,0
TRUE,11629,2500,8000,0,TRUE,0,FALSE,TRUE,TRUE,1,south,public,1000,5,0,0,0,0,0,0,11600,58,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12600,12825.8,63,1,0,0,0,1,2,0,0,0,0,10500,0
FALSE,25000,1500,4500,0,TRUE,6000,FALSE,TRUE,TRUE,1,south,public,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,11000,15,0,0,0,0,0,1,1,0,1,0,6000,0
FALSE,23000,4500,5000,10000,TRUE,0,FALSE,TRUE,TRUE,1,north,public,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14100,25,0,0,0,0,0,1,1,0,1,0,9500,0
FALSE,25000,2000,7000,0,TRUE,7000,FALSE,TRUE,TRUE,1,south,public,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,14000,25,0,0,0,0,0,1,0,0,0,0,9000,0
FALSE,24500,3600,4500,0,TRUE,6000,FALSE,TRUE,TRUE,2,south,public,3000,15,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,13000,30,0,0,0,0,0,2,0,0,0,0,8100,0
FALSE,29000,5000,7000,0,FALSE,5000,FALSE,TRUE,TRUE,1,south,public,3000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,17800,45,0,0,0,0,0,1,1,0,1,1,12000,0
TRUE,21000,1500,6000,4000,TRUE,0,FALSE,TRUE,TRUE,1,south,public,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,11700,5,0,0,0,0,0,1,0,0,0,0,7500,0
TRUE,26800,4800,9000,0,TRUE,14000,FALSE,TRUE,TRUE,1,north,public,7000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,19160,45,0,0,0,0,0,1,1,0,1,0,13800,0
TRUE,35000,9000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,26000,35,0,0,0,0,0,1,999,0,0,0,19000,0
TRUE,35000,9000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,26000,35,0,0,0,0,0,1,999,0,0,0,19000,0
FALSE,33000,1500,6000,0,TRUE,8000,FALSE,TRUE,TRUE,1,south,public,3000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14100,35,0,0,0,0,0,1,1,0,1,1,7500,0
FALSE,23000,3000,5000,500,TRUE,5000,FALSE,TRUE,FALSE,0,south,public,0,0,0,0,0,0,0,0,6000,24,6000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3,0,0,0,0,0,0,0,0,12000,12600,42,1,1,0,0,2,2,0,0,0,0,8000,2
TRUE,16000,16000,11000,0,TRUE,11000,FALSE,TRUE,TRUE,2,north,public,7000,15,3000,5,0,0,0,0,4000,25,0,0,0,0,0,0,0,1,0,5,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14000,30200,45,1,0,0,0,1,3,2,1,1,0,27000,1
FALSE,7748,4000,8000,1000,TRUE,6000,FALSE,TRUE,TRUE,2,south,public,7000,35,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,13549.6,50,0,0,0,0,0,2,2,0,2,2,12000,0
FALSE,25000,1925,7500,0,TRUE,10000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,14425,25,0,0,0,0,0,1,1,0,0,0,9425,0
FALSE,24020,3666,5000,1000,TRUE,0,FALSE,TRUE,TRUE,1,south,public,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,13470,0,0,0,0,0,0,1,0,0,0,0,8666,0
TRUE,13655,8037,8000,6000,FALSE,0,TRUE,TRUE,TRUE,1,north,public,7000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,18768,25,0,0,0,0,0,1,0,0,0,0,16037,0
TRUE,27000,2000,6000,3000,TRUE,5000,FALSE,TRUE,TRUE,1,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,13400,25,0,0,0,0,0,1,0,0,0,1,8000,0
TRUE,52000,3000,9000,3375,TRUE,0,FALSE,TRUE,TRUE,2,north,private,1000,15,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,2,0,999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,22400,20,0,0,0,0,0,2,1998,0,0,0,12000,0
FALSE,28000,4200,6000,0,TRUE,0,FALSE,TRUE,TRUE,2,south,public,7000,35,3000,25,0,0,0,0,4000,8,600,4,0,0,0,0,0,999,0,3,1,999,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,14600,15800,72,1,1,0,0,2,4,1998,0,1,0,10200,1
FALSE,25000,4100,7000,0,TRUE,8000,FALSE,TRUE,TRUE,2,south,public,3000,35,1000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,16100,60,0,0,0,0,0,2,0,0,0,1,11100,0
FALSE,49148,0,7000,0,FALSE,0,TRUE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,3600,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3600,16829.6,28,1,0,0,0,1,1,0,0,0,0,7000,0
TRUE,13000,3500,6000,0,TRUE,4000,TRUE,TRUE,TRUE,2,south,public,3000,15,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,12100,50,0,0,0,0,0,2,1,0,1,1,9500,0
FALSE,49000,0,11000,0,TRUE,6000,FALSE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,10000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10000,20800,60,1,0,0,0,1,1,0,1,0,0,11000,1
TRUE,3800,0,2500,0,FALSE,0,TRUE,TRUE,TRUE,2,south,private,7000,55,11000,75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,3260,130,0,0,0,0,0,2,2,0,2,2,2500,0
FALSE,22089,3750,12000,0,FALSE,0,TRUE,TRUE,TRUE,2,south,public,5000,15,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,20167.8,40,0,0,0,0,0,2,1,0,1,1,15750,0
FALSE,28000,3000,5000,0,FALSE,0,FALSE,TRUE,TRUE,1,central,public,11000,75,0,0,0,0,0,0,3200,8,4000,15,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,999,0,1,5,0,0,1,4,0,0,0,0,0,0,0,0,18200,13600,98,1,1,0,0,2,3,1,0,1,1,8000,2
FALSE,24000,0,80000,0,TRUE,0,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,9000,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9000,84800,60,1,0,0,0,1,1,0,1,0,0,80000,1
TRUE,11736,8000,18000,0,FALSE,4000,TRUE,TRUE,TRUE,2,south,public,7000,55,11000,55,0,0,0,0,4000,20,0,0,0,0,0,0,1,1,1,5,1,0,1,5,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,22000,28347.2,130,1,0,0,0,1,3,1,1,2,2,26000,1
TRUE,18418,6000,10000,0,TRUE,20000,FALSE,TRUE,TRUE,1,south,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,19683.6,45,0,0,0,0,0,1,1,0,1,1,16000,0
FALSE,22000,0,10000,0,TRUE,10000,FALSE,TRUE,TRUE,2,north,public,3000,25,0,0,0,0,0,0,5000,30,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8000,14400,55,1,0,0,0,1,3,1,0,0,0,10000,1
FALSE,24000,6000,10000,0,FALSE,0,TRUE,TRUE,FALSE,0,central,public,0,0,0,0,0,0,0,0,8000,16,3000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,11000,20800,22,1,1,0,0,2,2,0,0,0,0,16000,2
TRUE,11000,9000,15000,0,FALSE,0,FALSE,TRUE,TRUE,2,south,public,3000,25,3000,15,0,0,0,0,12000,60,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,18000,26200,100,1,0,0,0,1,3,0,1,0,2,24000,1
FALSE,24423,0,5000,0,TRUE,6000,FALSE,TRUE,TRUE,1,0,public,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9884.6,0,0,0,0,0,0,1,1,0,1,1,5000,0
FALSE,20000,0,6000,0,TRUE,0,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,10000,70,4800,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,4,0,0,0,0,0,0,0,0,14800,10000,82,1,1,0,0,2,2,0,1,0,0,6000,2
FALSE,25000,10000,10000,0,TRUE,20000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,12000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12000,25000,130,1,0,0,0,1,1,0,1,0,0,20000,1
FALSE,30000,2500,10000,0,TRUE,10000,FALSE,TRUE,FALSE,0,0,public,0,0,0,0,0,0,0,0,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5000,18500,35,1,0,0,0,1,1,0,0,0,0,12500,1
FALSE,46000,4500,9000,0,TRUE,9000,FALSE,TRUE,FALSE,0,central,private,0,0,0,0,0,0,0,0,19500,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,19500,22700,160,1,0,0,0,1,1,0,1,0,0,13500,1
TRUE,25000,7400,10000,9767,TRUE,10000,FALSE,TRUE,TRUE,1,north,public,9000,15,0,0,0,0,0,0,10000,16,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,19000,22400,31,1,0,0,0,1,2,1,0,1,1,17400,1
FALSE,22397,1650,5000,0,TRUE,6000,FALSE,TRUE,TRUE,3,central,public,1000,5,3000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,11129.4,10,0,0,0,0,0,3,2,0,2,1,6650,0
TRUE,14212,2616,12000,0,FALSE,0,TRUE,TRUE,TRUE,3,north,public,11000,15,7000,15,21580,25,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,4,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39580,17458.4,55,0,0,0,0,0,3,3,0,1,2,14616,0
FALSE,49500,5000,10000,0,TRUE,10000,FALSE,TRUE,TRUE,1,north,private,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,24900,35,0,0,0,0,0,1,0,0,1,0,15000,0
FALSE,24000,5500,5000,500,TRUE,5000,FALSE,TRUE,FALSE,0,north,public,0,0,0,0,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4000,15300,2,1,0,0,0,1,1,0,0,0,0,10500,1
FALSE,25000,4600,8000,0,TRUE,8000,FALSE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,6600,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6600,17600,22,1,0,0,0,1,1,0,0,0,0,12600,0
FALSE,50000,3800,5000,0,FALSE,2000,TRUE,TRUE,TRUE,1,south,private,3000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,18800,15,0,0,0,0,0,1,999,0,1,0,8800,0
FALSE,24201,3050,5000,1400,FALSE,4000,TRUE,TRUE,TRUE,1,central,public,5000,35,0,0,0,0,0,0,3200,5,7830,54,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,999,0,999,5,1,1,1,3,0,0,0,0,0,0,0,0,16030,12890.2,94,1,1,0,0,2,3,1,1,1,1,8050,1000
FALSE,42020,7500,10000,0,TRUE,20000,FALSE,TRUE,TRUE,1,north,private,5000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,25904,25,0,0,0,0,0,1,0,0,1,0,17500,0
FALSE,21000,5500,9000,0,TRUE,5500,TRUE,TRUE,FALSE,0,central,public,0,0,0,0,0,0,0,0,3000,10,5600,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0,8600,18700,26,1,1,0,0,2,2,0,0,0,0,14500,2
FALSE,50000,5000,8000,2500,TRUE,8000,FALSE,TRUE,TRUE,1,0,private,5000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,23000,5,0,0,0,0,0,1,0,0,1,1,13000,0
FALSE,22000,6000,10000,600,TRUE,15000,FALSE,TRUE,TRUE,1,north,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20400,45,0,0,0,0,0,1,1,0,1,0,16000,0
FALSE,44000,1800,5000,0,TRUE,1000,TRUE,TRUE,FALSE,0,central,private,0,0,0,0,0,0,0,0,2800,16,5040,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,999,1,999,4,0,0,0,0,0,0,0,0,7840,15600,52,1,1,0,0,2,2,0,1,0,0,6800,999
FALSE,24000,4000,8500,0,TRUE,7500,TRUE,TRUE,TRUE,1,central,public,5000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,17300,55,0,0,0,0,0,1,1,0,0,0,12500,0
TRUE,18099,0,13000,0,TRUE,10000,FALSE,TRUE,TRUE,2,south,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,16619.8,25,0,0,0,0,0,2,0,0,0,0,13000,0
FALSE,50000,8000,13000,0,TRUE,10000,FALSE,TRUE,FALSE,0,north,private,0,0,0,0,0,0,0,0,20000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,20000,31000,120,1,0,0,0,1,1,0,1,0,0,21000,1
FALSE,32150,22150,6000,2500,TRUE,7000,FALSE,TRUE,TRUE,1,north,public,5000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,34580,45,0,0,0,0,0,1,1,0,0,0,28150,0
FALSE,32000,5600,8000,1200,TRUE,6000,FALSE,TRUE,TRUE,1,north,public,5000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,20000,35,0,0,0,0,0,1,1,0,1,0,13600,0
FALSE,27000,2700,4000,0,TRUE,7000,FALSE,TRUE,TRUE,1,central,public,3000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,12100,25,0,0,0,0,0,1,0,0,1,0,6700,0
FALSE,4300,3000,10000,0,FALSE,10000,FALSE,TRUE,TRUE,1,south,public,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,13860,5,0,0,0,0,0,1,0,0,0,1,13000,0
